,Context,Response,Text,ID
15932,متفائل,أوه لا. أنا آسف لسماع أنك تمر بمرحلة صعبة.,أنا وزوجي ذاهبون لاستشارة الأزواج.,15932
15933,متفائل,هذا حقا يساعد. أتمنى أن تنجح!,شكرًا ، أحاول أن أبقى إيجابيًا أننا سنكون قادرين على إصلاح هذا لأننا نحب بعضنا البعض وأعتقد أن هذا يساعد.,15933
15934,دمر,أنا آسف لسماع ذلك! هل سبق لك التقدم بطلب للحصول على البطالة؟,لقد تم تسريحي للتو من وظيفتي! أنا منزعج! هذا سوف يدمرني!,15934
15935,دمر,إذا أجريت بحثًا على Google عن ولايتك + البطالة ، فيجب أن تكون قادرًا على العثور على موارد وقد تكون قادرًا على تقديم ملف عبر الإنترنت. أنا آسف مرة أخرى هذا صعب.,لا أنا بصراحة لا أعرف حتى كيف. لم يتم طرد أو تسريح من العمل قط!,15935
15936,فرح,هذا إنجاز كبير,لطالما كانت درجة الائتمان الخاصة بي سيئة للغاية منذ أن ارتكبت بعض الأخطاء عندما كان عمري 18 عامًا. لقد بدأت في التعافي وهذا يجعلني أشعر أنني بحالة جيدة جدًا!,15936
15937,فرح,نعم هذا عادل,بالنسبة لي نعم هو كذلك. أنا لا أزرع حقًا لاستخدام رصيدي كثيرًا على الرغم من أنه يبدو أنه يسبب مشاكل مع الناس الذين يعتقدون أن لديهم أموالًا أكثر مما يفعلون بالفعل.,15937
15938,مشمئز,أوه لا هل قطتك بخير؟,قطتي تتقيأ على الأريكة اليوم,15938
15939,مشمئز,أستطيع أن أفهم أنه في أي وقت أشم أو أرى القيء أريد أن أتقيأ أيضًا.,نعم لكنها كادت أن تجعلني أشعر بالمرض,15939
15940,مشمئز,إيو! اعتاد قط جاري على التقيؤ على سريري - يسعل السقوط.,قطتي تتقيأ على الأريكة اليوم فامتص,15940
15941,مشمئز,لست متفاجئًا - لقد شعرت بهذا أيضًا. هل تمكنت من تنظيفها بشكل جيد؟,أنني تقيأت تقريبا,15941
15942,فخور,ما هذا؟,لقد أكملت للتو أول 12 ميلاً من Tough Mudder! لا أستطيع أن أكون أكثر سعادة وسعادة مع نفسي!,15942
15943,فخور,هذا يبدو رائعا جدا! و المتعه!,إنه سباق عقبة! أنت تركض لتسلق الجدران وتزحف في الوحل وجميع أنواع التحديات الجسدية الأخرى!,15943
15944,متضايق,هل طلبت منها التوقف بلطف؟,لم تتوقف صديقي عن الصفير رغم أنها تعلم أنني لا أستطيع تحمله.,15944
15945,متضايق,قد لا تكون الخيار الأفضل لصديقة إذا كانت تحب مضايقتك كثيرًا. ربما حاول أن تنأى بنفسك عنها لفترة من الوقت.,نعم لكنها لن تفعل. كنت منزعج جدا من ذلك.,15945
15946,خائب الامل,رائع! ما يكون ذلك؟,تقدمت بطلب للحصول على وظيفة أحلامي الأسبوع الماضي.,15946
15947,خائب الامل,آسف أنا آسف. أنا متأكد من أنك ستحصل على شيء تريده في النهاية!,كان في مكتب محاماة لكنني اكتشفت اليوم أنني لم أحصل على الوظيفة.,15947
15948,المحتوى,هذا طيب. طالما أنك تصل إلى المكان الذي تريد الذهاب إليه. هذا ما يهم.,لقد كنت أقود شاحنتي الصغيرة في الأرجاء منذ فترة ولكني سعيد بها.,15948
15949,المحتوى,كذلك هنا.,هذا ما اقوله. يحتاج الكثير من الناس إلى امتلاك أكبر وأفضل وجديد. ليس انا.,15949
15950,تأثرت,لول هذا مثير للإعجاب,رأيت رجلاً يسقط هاتفه ويركله في يده,15950
15951,تأثرت,لول أراهن,نعم لقد تأثرت كثيرا بنفسي,15951
15952,غاضب,هل انتقمت,تعثرني أخي وجعلني أسقط.,15952
15953,غاضب,انا اسف لسماع ذلك,لا ، لقد كنت غاضبًا جدًا. إنه أحمق أحيانًا.,15953
15954,بالإحراج,هاها! هذا مضحك من وجهة نظري ولكن لابد أنه كان محرجًا لك! ما الذي فعلته؟,اليوم كنت في متجر واعتقدت أنني رأيت صديقتي عند الخروج لذلك كنت أصرخ باسمها مرارًا وتكرارًا وأحاول الوصول إليها. اتضح أنها ليست هي والجميع كان يحدق. ها ها. كان وجهي شديد الاحمرار.,15954
15955,بالإحراج,يحدث هذا لنا جميعًا مرة واحدة على الأقل في حياتنا!,"كنت حقًا ولكن يمكنني بالتأكيد أن أضحك على نفسي. قلت ""أنا آسف للغاية لأنك كنت أفضل أصدقائي."" نوع من المزاح مع السيدة وضحكت.",15955
15956,حنين,أوه ، واو! أتذكر الإعلانات التجارية أيضًا! لقد بدا وكأنه أروع لعبة هناك! هل اعجبتك ابنتك؟,كنت في Target في ذلك اليوم مع ابنتي ورأيت أنهم يبيعون Teddy Ruxpin التي اعتدت أن أحصل عليها من الثمانينيات! الرجل الذي أعاد بعض الذكريات الرائعة!,15956
15957,حنين,أعتقد أن كل شيء حقيقي يعود إلى الأناقة والألعاب والأشياء. هذا من شأنه أن يجعل هدية عيد الميلاد ممتعة! (ثم ​​يمكنك اللعب بها أيضًا! ها ها),هي فعلت! قد أضطر إلى اختيار واحدة لها في عيد الميلاد! اريد ان استخدمه بنفسي! أنا أحب الإرتداد الجيد!,15957
15958,موثوق,أراهن أنك متعب. ما هو الحديث عن / حول؟,تدربت طوال الليل على كلامي.,15958
15959,موثوق,آه حسنًا لا يبدو الأمر ممتعًا. أتمنى أن تكون قد أبليت بلاء حسنا وكل شيء سار بسلاسة!,كان عرض كتاب.,15959
15960,موثوق,هذا يبدو وكأنه الكثير من المرح! هل كنت تتدرب لفترة طويلة؟ أنا لست كلوتزًا كثيرًا لأتمكن من القيام بذلك لذا أحترمك لذلك.,أنا ذاهب للتزلج على الجليد في نهاية هذا الأسبوع للمرة الخامسة هذا الصيف! أنا جيد حقًا في ذلك ويمكنني القيام ببعض القفزات الخالية من العيوب! أتساءل ما إذا كان يجب أن أصبح محترفًا!,15960
15961,موثوق,هذا رائع حقا. أتمنى أن يكون لديك الكثير من المرح!,لقد كنت أمارس منذ حوالي 3 سنوات حتى الآن. أشعر بالراحة حقًا على السبورة!,15961
15962,مشمئز,هذا هو المشكله الحقيقي. أراهن أنك كنت منزعجًا جدًا.,كنت أقوم بتنظيف وتنظيم المنزل طوال اليوم. كانت لدي مجموعة من القمامة في كيس ضخم ، وبينما كنت أسير صعودًا في الطابق السفلي ، انفتح كل شيء وعاد كل شيء إلى الأسفل.,15962
15963,مشمئز,نعم لقد حدث هذا لي من قبل. بعض الحقائب رخيصة الثمن وتتفكك.,انا كنت! كان الأمر جسيمًا للغاية لأنني قمت بتنظيف الكثير من الأشياء الرديئة في الطابق السفلي أيضًا وسقطت على جميع الأثاث الذي كان لدينا هناك. حقيبة مزدوجة في المرة القادمة على ما أعتقد.,15963
15964,مذعور,مخيف !!! ماذا كان؟ هل كنت مرعوبًا أم مجرد فضول؟,لقد سمعت شيئًا يقذف على نافذتي الليلة الماضية. نهضت للتحقيق.,15964
15965,مذعور,سأكون أيضا! هل حاولت معرفة ما إذا كان بإمكانك رؤية شخص ما من نافذة أخرى أو مجرد العودة إلى السرير؟ أنا سعيد لأنك بخير!,عندما وصلت إلى النافذة لم أر شيئًا. فتحته ونظرت إلى الخارج. هذا عندما رأيت ظلًا نحيفًا ينساب. كنت خائفة جدا.,15965
15966,ممتن,هناك الكثير من الناس لديهم حساسية من المحار. هذا هو المشكله على الرغم من جراد البحر جيد.,أنا أعاني من حساسية من سرطان البحر.,15966
15967,ممتن,أوه لا هذا فظيع. كيف اكتشفت أنه يحتوي على جراد البحر بداخله؟,نعم لقد أكلت شيئًا تقريبًا به جراد البحر.,15967
15968,مندهش,هذه حيوانات رائعة هي الأفضل! أي نوع وهل هو فتى أو بنت؟,اشترى لي أفضل أصدقائي جروًا جديدًا!,15968
15969,مندهش,اوه هذا صديق عظيم هناك. مبروك على جروك الجديد!,صبي! لقد صدمت وسعيد جدا.,15969
15970,دمر,تلك هي المشكلة! ليس لديك قضية على ذلك؟,الأسبوع الماضي أسقطت هاتفي الجديد عن طريق الخطأ. الزجاج الآن مهشم.,15970
15971,دمر,هذا جيد تأكد من الحصول على قضية أيضًا!,لا لقد نسيت الحصول على قضية. كنت مستاء جدا. على الأقل لدي تأمين.,15971
15972,الآن,كيف تعني هذا؟ أعتقد أن ذلك يعتمد على السيدة أليس كذلك؟,إنه لأمر مؤسف للغاية كيف تعامل السيدات قلب الرجال هذه الأيام,15972
15973,الآن,أوه ، أنا آسف جدًا - هذا أمر مروع. لكن من فضلك لا تعتقد أن كل النساء على هذا النحو ؛ كثيرون محبون ومخلصون.,أنا فقط أشعر بالحزن لأن صديقتي كانت لها علاقات مع صديقي المفضل. سأتركها,15973
15974,خائب الامل,انا جدا اسف! هذا محبط للغاية! هل يمكنك التحدث مع مشرف عن الموقف؟,لقد اكتشفت مؤخرًا أن قرار زميل في العمل أدى إلى زيادة كبيرة في عبء عملي - لقد كان الأمر مخيبًا للآمال للغاية!,15974
15975,خائب الامل,أنا لا ألومك بل سأتحدث معه. حتى لو لم يكن مشاركًا ، فليس من العدل أن تتحمل العبء الكامل للمهام التي تقوم بها. أنا متأكد من آمل أن يكون لديه حل ويخفف عبء العمل!,نعم كان ذلك محبطًا. مشرفنا غير متورط إلى حد كبير ولكن قد أحتاج إلى التحدث معه لمنع حدوث ذلك مرة أخرى.,15975
15976,متضايق,أوه أراهن أن هذا قد أزعجك! إنه أمر سيء بما يكفي للتحرك ولكنك لست بحاجة إلى أن ينهار أثاثك عليك.,كنت أقوم بنقل الأثاث بين الغرف وانهارت إحدى خزائن الكتب. لقد تم وضع علامة على ذلك.,15976
15977,متضايق,نعم ومن الممكن أنه كان يحتوي على الكثير من الأشياء. لكنك على حق في بعض الأحيان أنه خشب رخيص يستخدمونه.,بالتأكيد اعتقدت أن السبب هو أن الخشب كان رخيصًا. سأحرص على عدم شراء هذه الماركة من الأثاث مرة أخرى!,15977
15978,متخوف,هل كنت خائفا,في يوم من الأيام قررت الغوص في لوحة الغوص الكبيرة في حوض السباحة الخاص بي.,15978
15979,متخوف,سأكون خائفا أيضا. إنه لأمر رائع أنك كنت شجاعًا بما يكفي للمحاولة.,نعم لأنني لم أفعل ما سيحدث.,15979
15980,قلق,أوه لا ، هذا دائمًا مرهق حقًا. فقط ابذل قصارى جهدك للاستعداد وحاول ألا تقلق بشأنه. مهما حدث ، وإذا كنت أقل توتراً ، فمن المحتمل أن تعمل بشكل أفضل.,في المدرسة لدي اختبار كبير قادم. أنا قلق من أنني لن أكون مستعدًا في الوقت المناسب.,15980
15981,قلق,لا مشكلة وسأرسل ردود فعل إيجابية في طريقك الذي تمر به! حظا سعيدا لديك هذا.,حسنًا ، أريد أن أكون مستعدًا قدر الإمكان. سأدرس المزيد في وقت لاحق اليوم. شكرا على النصيحة.,15981
15982,خجلان,أوه يا إلهي. ماذا حدث؟,سرقت من المتجر وتم القبض علي.,15982
15983,خجلان,أوه هذا سيء. يبدو أنك تكافح من أجل توفير الطعام لأطفالك. سأصلي من أجلك وأتمنى لك حظًا سعيدًا في المستقبل. لكن لا تسرق من المتجر مرة أخرى وإلا ستقع في مشكلة,كنت بحاجة إلى طعام لأولادي لذلك أخذت بعض الدجاج. لم أشعر أبدًا بالسوء الشديد في حياتي. سمح لي الضابط بالذهاب.,15983
15984,ممتن,كان ذلك لطيفًا جدًا. اي نوع؟,اختي لطيفة جدا. بالأمس صنعت كعكة لذيذة من أجلي.,15984
15985,ممتن,كعكة الجزر رائعة!,كعكة الجزر المفضلة لدي! أنا ممتن جدا لوجودها.,15985
15986,توقع,هذا رائع أتمنى أن تفوز! ماذا تلعب؟,إنني أتطلع إلى الفوز ببطولة اليوم,15986
15987,توقع,أراهن أنك ستبلي بلاءً حسناً !! يبدو أنك كنت تتدرب بجد ولديك الرغبة. هذه تركيبة رابحة !!,تنس طاولة. يتوقع زملائي فشلًا لا يعرفون أنني كنت أتدرب عليه طيلة الأشهر الثمانية الماضية,15987
15988,حنين,هذا يبدو وكأنه ذكرى جميلة لكننا جميعًا نتقدم في العمر. هل ما زلت تقضي الوقت معهم أحيانًا؟,عندما كان أطفالي صغارًا ، اعتدنا أن نصنع ألعابنا الخاصة ونستمتع كثيرًا. لقد كبروا جميعًا الآن.,15988
15989,حنين,نعم أوافق. لديّ طفل صغير بنفسي ، وأنا نوعًا ما معهم يبقون صغارًا إلى الأبد.,أراهم بين الحين والآخر لكنني أفتقد تلك الأيام حقًا. لقد كان ذلك وقتا طيبا.,15989
15990,فرح,هذا يبدو مثيرا للغاية. أنا متأكد من أنك ستقضي وقتًا رائعًا.,سأسافر إلى كوستاريكا الشهر المقبل لأول مرة. سيكون ذلك رائعا!,15990
15991,فرح,هذه تبدو وكأنها أنشطة ممتعة. أتمنى أن تلتقط الكثير من الصور حتى تتذكر الرحلة.,نعم لا استطيع الانتظار. نحن نخطط للقيام ببعض الغوص والمشي لمسافات طويلة.,15991
15992,المحتوى,هذا يبدو ممتعا. هل كان فيلم مخيف؟,في إحدى الليالي الهادئة شاهدت فيلمًا على التلفزيون.,15992
15993,المحتوى,حسنا. هل شاهدته بمفردك؟,لا كنت فيلم مغامرات.,15993
15994,معد,ما الذي جعلك تشك في أنها قد تمطر؟,ذهبت عائلتي إلى حديقة الحيوانات في نهاية الأسبوع الماضي عندما قالت قناة الطقس إنه سيكون يومًا لطيفًا في الغالب. نحن جميعًا أذكياء إلى حد ما ، لذا فقط في حالة جلبنا لمظلات في حالة سقوط السماء علينا تلقائيًا. حدث ذلك في وقت من الأوقات ولم نكن من بين العديد من الأشخاص الذين لم يكن لديهم مظلات!,15994
15995,معد,من الجيد أنك فكرت في المستقبل.,أفترض التشاؤم! أتوقع دائمًا أن يحدث خطأ ما والمطر هو أحد هذه الأشياء!,15995
15996,قلق,انا اكره ان اسمع ذالك! أتمنى أن يسير كل شيء على ما يرام وتحصل على أخبار أفضل مما تتوقع.,لدي موعد بعد ذلك مع الطبيب وقد أتلقى بعض الأخبار السيئة. أنا لا أنام جيدًا فقط أفكر في ذلك.,15996
15997,قلق,أحاول دائمًا القيام بأشياء لتجنب التفكير في أشياء من هذا القبيل ، فربما يمكنك فعل الشيء نفسه!,نعم و انا ايضا. لا أشعر بالرضا حيال ذلك في الوقت الحالي. أعتقد أنني يجب أن أتمنى الأفضل.,15997
15998,موثوق,هذا يبدو ممتعا! لكن ما هو ثقب الذرة؟ لم اسمع به من قبل!,في نهاية هذا الأسبوع ، لعبت في بطولة كورنهول كنت متحمسًا للغاية بشأن فرصي.,15998
15999,موثوق,حسنًا مثير للاهتمام. أود أن أجرب بعض الوقت!,إنها لعبة تلعبها مع لوحين به فتحات في كل منهما ترمي أكياسًا مليئة بالذرة لمحاولة جعلها في الحفرة,15999
16000,متخوف,يا رجل! هذا هو كابوسى! لابد أنك كنت قلقة للغاية! هل أنت بخير؟,في وقت سابق من هذا الصيف ، كان علي أخذ خزعة من كتلة مشبوهة لتحديد ما إذا كانت سرطانية أم لا. كان هناك الكثير من الانتظار مما جعلني أشعر بالتوتر الشديد.,16000
16001,متخوف,أتصور! هذا خبر عظيم! أنا متأكد من أن لديك تنهيدة لطيفة من الارتياح!,الحمد لله نعم! كان حميدة تماما. عندما اتصلوا بي وقالوا لي إنها أفضل مكالمة هاتفية تلقيتها على الإطلاق!,16001
16002,متضايق,هتاف اشمئزاز هذا مزعج جدا! هل واجهته بهذا الشأن حتى الآن؟,يقوم جاري بإيقاف سيارته أمام منزلي بدلاً من سيارته وهو ما يعيق رؤيتي للحديقة أمام منزلي الرجل يزعجني كثيرا!,16002
16003,متضايق,واو يا له من أحمق ... آسف عليك التعامل مع ذلك. آمل أن تتمكن من حل هذا الموقف بطريقة ما.,نعم! إنه لا يهتم لأنه من الناحية الفنية مكان صالح لوقوف السيارات.,16003
16004,قلق,يجب أن تأخذ نصيحة المستندات وتحكم في صحتك رغم أهميتها!,لدي الفحص البدني السنوي الخاص بي قريبا. لم أتناول طعامًا جيدًا وأخشى أن يوبخني الطبيب.,16004
16005,قلق,جيد أتمنى أن تقوم بعمل جيد وتتمسك به!,نعم هو يقول ذلك لي كل عام ثم أسقط من العربة. هذه المرة سأحرص على بذل المزيد من الجهد!,16005
16006,مذنب,سأكون محرجا جدا. ربما كنت سأفعل نفس الشيء لكنني كنت سأشعر بالذنب.,كنت في حفل عشاء في منزل أصدقائي وأنا سكبت النبيذ الأحمر على وسادة رمي الأريكة! قلبت الوسادة وابتعدت بسرعة دون أن يرى أحد. الآن أشعر بالخجل لأنني لم أخبره.,16006
16007,مذنب,نعم ، هذا ما قد أفعله أيضًا. ربما لن تكون صفقة كبيرة في النهاية.,نعم أشعر بالضعف الشديد لفعل ذلك. سأضطر إلى الاعتراف به وأصلحه.,16007
16008,مندهش,هذا عظيم! يا له من والد لطيف! يجب أن تضخ! يجب أن تفعل شيئًا لطيفًا لها لإظهار تقديرك!,انا متحمس جدا. قررت أمي اصطحاب أسرتنا بأكملها في رحلة بحرية في عطلة الربيع القادمة.,16008
16009,مندهش,هذه فكرة عظيمة! الرحلات البحرية مذهلة. سيكون لكم جميعا وقتا ممتعا!,أعتقد أنني وأختي سنحصل عليها من التدليك والزهور أثناء الرحلة. لم نكن من قبل,16009
16010,مندهش,أنا آسف جدا. أي نوع من ر,لعبت في بطولة في نهاية هذا الأسبوع كنت أتوقع أن أفوز ولم أفوز.,16010
16011,مندهش,أوه ، واو. أراهن أن هذا كان صعبًا حقًا. نأمل في المرة القادمة أن تفوز,لقد كانت بطولة كورنهول تدربت عليها طوال الأسبوع,16011
16012,رعاية,هذا رائع! ماذا كانت الصدقة,تبرعت الشهر الماضي ببعض المبلغ لجمعية خيرية.,16012
16013,رعاية,هذا لطيف عندما يكون لديّ الوسائل التي أحاول التبرع بها,يونيسيف! أشعر أنني لطيف جدا,16013
16014,بهيجة,أوه هذا رائع! الآن هو مستعد لتعلم دروس الحياة. ها ها!,ابني يتدرب على استخدام النونية واستخدم النونية لأول مرة هذا الأسبوع.,16014
16015,بهيجة,ها ها! لا تنزعج هذا ما يفعله الأطفال! صدقنى!,لول هذا صحيح! لا يزال يحب أن يأخذ مكانه ويذهب إلى الأرض,16015
16016,المحتوى,هذا موقف رائع! أن تكون راضيا وسعيدا بحياتك هو أمر في غاية الأهمية!,أنا سعيد جدًا بالحياة الآن. لدي مأوى للطعام والمواصلات لعائلتي. لا أستطيع الشكوى!,16016
16017,المحتوى,يشتكي معظم الناس دائمًا مما ليس لديهم ولا يتوقفون أبدًا عن تقدير ما لديهم.,نعم فعلا. أنا حقًا لا أتمنى أي شيء لأن لدي كل ما أحتاجه.,16017
16018,تأثرت,هذا يبدو وكأنه الكثير من المرح. لطالما أردت الذهاب إلى أحد تلك العروض.,ذهبت مؤخرًا إلى عرض Cirqe d 'Sole وقد دهشت تمامًا من الأعمال المختلفة! لم أستطع الابتسام أثناء المشاهدة! كانت مهاراتهم لا تصدق!,16018
16019,تأثرت,أنا أحب مدى ملون الإنتاج بأكمله. انها حقا تبدو مذهلة,هم بالتأكيد يستحقون ذلك! يأخذون عروض السيرك إلى مستوى جديد تمامًا!,16019
16020,مشمئز,أوه هذا سيء. ماذا حدث؟,كنت في جولة في حفرة الذرة في نهاية هذا الأسبوع ، أشعر أنني كان يجب أن أفوز لكننا اختنقنا.,16020
16021,مشمئز,أنا أشعر بك. هذا يحدث معي في كل مرة.,حسنًا ، كنا في مستوى 20-8 نحتاج إلى نقطة واحدة ولم نتمكن من الحصول عليها.,16021
16022,بالإحراج,يا لي ما الذي حدث لتسبب هذا؟,عندما كنت في المدرسة ذات يوم شعرت حقًا بالخوف الشديد ووجه أحمر!,16022
16023,بالإحراج,شيش أنا آسف لأن التقسيم هو الأسوأ,لقد تبرزت في سروالي الخاص أمام أصدقائي!,16023
16024,وحيد,يا إلهي مبروك: د,أصغر طفلي انتقل للتو إذا كان المنزل ودخل إلى مسكنها.,16024
16025,وحيد,نعم في البداية قد تشعر بالوحدة قليلاً ولكن سيكون من الجيد قضاء بعض الوقت للاسترخاء بشكل صحيح؟,أنا لا أحب ذلك حتى الآن. أشعر حقًا بهذا العش الفارغ.,16025
16026,المحتوى,سيكون هذا لطيفا. نحن بحاجة لبعض المطر أيضا.,إنها تمطر أخيرًا بعد أسابيع من الطقس الحار الرطب أشعر بالارتياح الشديد.,16026
16027,المحتوى,شكرا! استمتع بالمطر!,آمل أن يأخذ الطقس مسارًا أفضل لكم يا رفاق قريبًا!,16027
16028,متفائل,هذا مرعب أنا خائف حتى الموت من الأعاصير,أنا أعيش في منطقة الأعاصير. كل عام يبدو أن الأعاصير تجعل حياتي بائسة.,16028
16029,متفائل,وهذا أمر مفهوم! هل تأثرت من قبل هارفي؟,حسنًا ، أتمنى أن يكون هذا العام هادئًا. يمكنني حقًا استخدام استراحة من التوتر!,16029
16030,موثوق,هذا هو المشكله الحقيقي. أنا متأكد من أنهم استفادوا من تدريبك حتى لو لم يفزوا في التصفيات.,لقد عملت بجد لتدريب رماة الرماة لدي طوال العام فقط لتتعرض لضربات في التصفيات,16030
16031,موثوق,يجب أن يكون من المرضي أن ترى تحسينات أباريقك. أنت حقا تساعدهم في حياتهم المهنية.,أتمنى ذلك! لهذا السبب أنا أتدرب على تحسين كل منهم,16031
16032,متضايق,القطط تأكل كل شيء فهي ليست بشر,في كل مرة ينفد فيها طعام قطتي ، يجب أن أكرر لخطيبي لماذا يحتاجون إلى نوع معين من الطعام الذي يكلف أكثر من طعام القطط العادي. إنه لا يفهم مدى إيجاز الموقف ولماذا سيكون من الأرخص بكثير شراء الطعام الغبي ثم دفع مجموعة من فواتير الطبيب البيطري بسبب عدم تناولهم طعامًا معينًا.,16032
16033,متضايق,اشتر لنفسك الطعام,من المؤكد أنهم يفعلون ذلك ولكن لا يمكنني تناول سوى نوع معين من الطعام أو أنهم يصابون بحصوات المثانة التي تكون مكلفة للغاية في العلاج وإذا لم يتم علاجها فسوف تقتلها. لذلك من المهم جدا,16033
16034,مذنب,حسنًا ، لا يمكنك العودة وتغييره الآن,لقد شعرت بالسوء تجاه نفسي لأنني صوتت لترامب لمنصب الرئيس وأنا آسف للغاية,16034
16035,مذنب,أنا فقط أقول لا أشعر بالسوء ، أشك بشدة في أن صوتك الواحد كان سيفكك التعادل بأي حال.,حقا؟؟ أخبرني الآن بشيء لا أعرفه,16035
16036,متفائل,هذا جيد ما الذي تجده جيدًا في الاقتصاد؟,أشعر بالرضا عن الاقتصاد هذه الأيام.,16036
16037,متفائل,هل تعتقد أن معدل البطالة آخذ في الانخفاض؟,المؤشرات العامة و down jones,16037
16038,ممتن,أنا آسف لذلك! هل بدأ ابنك المدرسة بالفعل؟,لم يكن لدي ما يكفي من المال لأخذ ابني إلى المدرسة للتسوق.,16038
16039,ممتن,هذا جيد. من الجيد سماع ذلك,يبدأ الأسبوع المقبل. أخذته أمي أمس وحصلت على كل ما لديه من إمدادات وبعض الملابس الجديدة.,16039
16040,غيور,من اللطيف سماع ذلك. آمل أن يكونوا معجبين ببعضهم البعض.,في الأسبوع الماضي رأيت أفضل ما لدي مع فتاة جميلة جدًا.,16040
16041,غيور,حسنًا ، ستجد شخصًا ما يومًا ما. كن صبورا!,لا! لكني شعرت بالحسد منه.,16041
16042,بالإحراج,أوهه! هذا محرج جدا! ماذا حدث بعد ذلك؟,أكره ذلك عندما أذهب إلى العمل في الصباح وأدرك بعد ذلك أنني نسيت ارتداء أي بنطال. إنه أمر محرج للغاية.,16042
16043,بالإحراج,نعم! ربما يجب عليك تعيين تذكير في المرة القادمة! ها ها!,لحسن الحظ ، لدي دائمًا مجموعة إضافية من السراويل في مكتبي. لكني سأحاول أن أتذكر في المرة القادمة ألا أغادر منزلي بدون بنطال!,16043
16044,فرح,أنا متأكد من أنه من الصعب انتظار الإصدارات الجديدة عندما تكون لعبة تثير اهتمامك! أنا أستمتع بلعب الألعاب أيضًا!,مادن يخرج الجمعة وأنا على استعداد لذلك,16044
16045,فرح,أنا أستمتع بألعاب RPG أفضل. لذلك أحببت حقًا Fable Halo Sims Assassin's Creed وما إلى ذلك.,أنه! ما أنواع الألعاب التي تلعبها؟,16045
16046,مخلص,هذا صحيح جدا. أنا أتفق معك,بينما يكره الجميع رئيسنا الحالي هنا ، فإنني أقف على ما أشعر به حتى لو لم أوافق تمامًا على كل ما يفعله أو يقوله. يسمى بالولاء لبلد واحد.,16046
16047,مخلص,نعم ، يميل الناس إلى الحصول على بعض المراجعات القاسية على الأشياء وقد يكون ذلك مقلقًا,أحاول دائمًا أن أفهم مشاعر الآخرين ووجهات نظرهم ، لكن هذا صعب للغاية عندما يكونون مكروهين للغاية بشأن الموضوع الذي تعرفه؟,16047
16048,مخلص,أوه ، نعم ، هذا مروع لن أفعله أيضًا,لم أكن لأخدع زوجتي أبدًا مثلما خدع أخي زوجته,16048
16049,مخلص,أوافق 100٪ أنك تلتزم بالتزام يجب أن تلتزم به أيضًا,إن خيانة زوجتك أمر حقير.,16049
16050,قلق,لقد توقفت عن لعب ألعاب الفيديو منذ سنوات,مادن يخرج يوم الجمعة ولا أستطيع الانتظار,16050
16051,قلق,أفضل قراءة الكتب في أوقات فراغي لأنني أكبر,لول ألعبها خلال وقت فراغي كثيرًا,16051
16052,الثقة,حسنًا ، من المحتمل أنه يكذب.,التقيت بشخص ما قال إنه حفيد إلفيس. لقد صدقته ولكني الآن لست متأكدًا.,16052
16053,الثقة,لم يكن لدى إلفيس سوى طفل صغير ، لذا فإن فرصه في إخبار الحقيقة ضئيلة,ربما أنت على حق. يقول أصدقائي إنني ساذج للغاية في بعض الأحيان.,16053
16054,توقع,الاقتصاد دوري لذا لا بد أن يحدث في نهاية المطاف.,أنا متأكد من أننا على وشك الدخول في ركود اقتصادي في المستقبل القريب.,16054
16055,توقع,حسنًا ، في المرة الأخيرة التي كان فيها الاقتصاد سيئًا ، كان لدينا رئيس مختلف. من الصعب معرفة سبب حدوث حالات الركود.,وترامب لا يساعد على الإطلاق,16055
16056,تأثرت,هذا صحيح جدا! هم جيدون جدا,الشجعان فريق شاب بتوقعات منخفضة وهم رائعون,16056
16057,تأثرت,وية والولوج! هم فريقي المفضل!,هل أنت من محبي الشجعان؟,16057
16058,قلق,أنا آسف لسماع هذا! أتمنى أن يتحسن كلبك,أنا قلق من تدهور صحة كلبي. لم يعد يتحرك كثيرًا وينظر إلي بعيون حزينة.,16058
16059,قلق,هذا طيب! سأصلي من أجلك ومن أجله,أنا أيضا. ربما هو ليس على ما يرام. سوف آخذه إلى الطبيب البيطري لفحصه.,16059
16060,خجلان,موافق 100٪ يجعلني أرغب في تبني جميع الحيوانات الأليفة! هل سبق لك أن أنقذت حيوانًا؟,أشاهد دائمًا إعلانات ASPCA والدعاة للحيوانات على التلفزيون وهذا يجعلني حزينًا للغاية. إنها طريقة مروعة للطريقة التي يسيء بها بعض البشر معاملة الحيوانات. فقط مروع!,16060
16061,خجلان,هذا مذهل. لقد قمت بإنقاذ نفسي ولن يكون لدي حيوان أليف بأي طريقة أخرى.,كل أطفالي عمليات إنقاذ. مزيج حفرة بلدي اشترى خطيبي قبالة جانب الطريق (لن ندخل في ذلك). أجش بلدي الذي حصلت عليه من شخص حصل عليها من مربي لم يكن يريدها ، وكانت قطتي مثل العيش في الخارج وغير مسكن. لذا فهم جميعًا بمعنى ما.,16061
16062,مذعور,نعم إنهم هم. أنا أعيش في أوكلاهوما ونتعامل معهم طوال الوقت. لقد رأيت بعض الأشياء السيئة حقًا.,الأعاصير مرعبة للغاية وقد جربتها بنفسي,16062
16063,مذعور,في أحد الأعوام ، أصيبت مدرسة في مور ومات عدد قليل من الأطفال. لقد كانت مدمرة للغاية. أنا أكره الأعاصير كثيرًا.,أستطيع التخيل! أراهم طوال الوقت في الأخبار هناك,16063
