,Context,Response,Text,ID
36182,مخلص,واو ، هذا أمر أساسي جدًا لشخصيتك وهو شيء رائع لاكتشافه. أتخيل أن المعرفة ستساعدك طوال الحياة.,حسنًا ، تعلمت أنه يمكنني أن أقول لا للإغراء وأشعر بالرضا تجاه قراري.,36182
36183,موثوق,واو اختبار صعب. مسرور لأنك استمتعت بها.,كنت متأكدًا جدًا من أنني قد تفوقت في امتحان التاريخ GCSE. كنت أكتب بطلاقة وشغف طوال الساعة واستمتعت بها!,36183
36184,موثوق,"درجة ""U""؟ نعم هذا يحتاج إلى شرح",لقد استمتعت به بالتأكيد. كنت واثقا جدا. الشيء هو أنني أفسدت الأمر تمامًا. لقد حصلت على درجة 'U' - والتي لم أكن أعرف بوجودها!,36184
36185,عاطفي,رائع جدا كان من أجل لم شمل المدرسة الثانوية؟ نأمل أن تكون قد جلبت ذكريات جيدة!,اضطررت مؤخرًا إلى الذهاب إلى مدرستي الثانوية القديمة. وبمجرد أن دخلت إلى هنا بدأت أفكر في سنوات المراهقة.,36185
36186,عاطفي,رائع! نأمل أن تكون قد منحتهم الحافز الذي يحتاجونه للعام الجديد!,كانت الذكريات جيدة. تلقيت دعوة من مدرب كرة القدم للتحدث مع فريق كرة القدم.,36186
36187,مذنب,أوه لا! ماذا ستفعل؟,سمح لي صديق باستعارة بعض سماعاته القديمة والآن فقدتها.,36187
36188,مذنب,يا رجل. حظا سعيدا!,سأقوم ببحث كامل في خزانة ملابسي ، وإذا لم يفلح ذلك ، فسوف أبدأ في التوفير لاستبدالها.,36188
36189,الثقة,أنا أكره ذلك عندما يحدث ذلك. لا أشعر أنه من الضروري التقليل من أنهم يجب أن يكونوا متأكدين قبل أن يقودوا الناس.,ذهبت للقاء شخص ما كان ذاهب لشراء الغيتار مني عاش على بعد 30 دقيقة. لم يرد الرجل على بابه أبدًا عندما وصلت إلى هناك.,36189
36190,الثقة,هذا معقول تمامًا بالنظر إلى المسافة التي يجب أن تقطعها بدون سبب. نأمل أن يظهر مشتر مهتم آخر قريبًا.,كنت حتى جنون. لقد كان جيتارًا بقيمة 400 دولار كنت أبيعه أو لم أكن قد طردته بهذه الطريقة. لقد منعته من تطبيق المبيعات الذي كنت أستخدمه.,36190
36191,دمر,آه يا ​​له من المشكله! يؤسفني سماع أن هناك الكثير من الوظائف على الرغم من استمرار المحاولة!,تلقيت للتو مكالمة هاتفية أنني لم أحصل على الوظيفة التي تقدمت لها. أنا منهار.,36191
36192,دمر,هذا يجعل هذا الفارق وظيفة تستمتع بها,أنا أعرف. أنا فقط أردت هذا حقا. كان من الممكن أن أفعل شيئًا أستمتع به حقًا.,36192
36193,موثوق,هذا جيد! من أين حصلت عليها؟,لقد اشتريت أرقى فستان أحمر قصير بدون حمالات الأسبوع الماضي ، أشعر بأني رائع أتجول فيه,36193
36194,موثوق,هل هناك مكان مميز سترتديه فيه؟,شارلوت روس متجري المفضل! لقد قمت بإقرانها بكعب أسود وجعلني أشعر بالسحر,36194
36195,موثوق,يجب أن يكون ذلك ممتعا!,أخطط للذهاب إلى حفلة عيد ميلاد أصدقائي في نهاية هذا الأسبوع ، لذا فأنا متحمس,36195
36196,بهيجة,هذا يبدو رائعا. هل فعلت أي شيء يا رفاق في يوم العطلة أو مجرد التسكع لمشاهدة التلفزيون؟,حصلت على قضاء اليوم في الاسترخاء في المنزل مع صديقتي.,36196
36197,بهيجة,الفراولة في أدوار القرفة؟ قد يكون ذلك جيدًا حقًا!,كنا نشاهد التلفزيون في الغالب ولكننا نصنع أيضًا لفائف القرفة. أريد أن أجرب وضع الفراولة في الفرن في المرة القادمة.,36197
36198,فرح,ما نوع هذه السيارة؟,لقد اشترينا للتو سيارة جديدة الليلة الماضية! إنه خيالي جدًا وله العديد من الميزات! أنا أحبه!,36198
36199,فرح,هذا يبدو رائعًا! ما هو لونه؟,إنه 2018 تشالنجر! إنه سريع للغاية وأنا مغرم به. انا سعيد للغاية!,36199
36200,رعاية,أوه ، أنا آسف جدًا لسماع ذلك. هذا فظيع.,لقد مررت بأسوأ يوم. هذا الصباح وجدت كلبًا ملقى في الشارع. كانت لا تزال على قيد الحياة لذا فقدتها إلى الطبيب البيطري.,36200
36201,رعاية,أنا أيضا. كان هذا لطيفًا جدًا مما فعلته لذلك الكلب.,أنه. آمل أن يكون كل شيء على ما يرام معها. لقد كنت أنتظر الرد منهم.,36201
36202,رعاية,هذا جيد. كيف كان حالها بنهاية اليوم؟,كنت أدرب موظفًا جديدًا في العمل الليلة الماضية. بدت مؤهلة جدًا.,36202
36203,رعاية,أوه هذا عمل شاق مدرسة ووظيفة. إنه يظهر أخلاقيات العمل الجيدة رغم ذلك.,كانت متعبة لكنها بخير. يمكن فهمها لأنها في المدرسة أيضًا.,36203
36204,خائف,هل كان يحاول أن يكون مضحكا أم أنه مجرد زاحف؟,كنت أنتظر عندما همس رجل بشيء مخيف في أذني. كنت مرتعشة قليلا.,36204
36205,خائف,واو هذا مزعج إلى حد ما! لا أستطيع أن أفهم كيف يشعر الناس بمثل هذه المشاعر الجادة تجاه المشاهير.,قال إنه سيقتل بعض المشاهير. لقد أخافتني تمامًا.,36205
36206,مندهش,أوه ، واو! هل أنت سعيد بالشراء؟,اشترى لي زوجي للتو شاحنة جديدة من فراغ! لم يكن لدي أي فكرة أنني سأحصل على واحدة جديدة.,36206
36207,مندهش,سأكون أيضا! اي نوع؟,نعم! كنت بحاجة إلى واحدة جديدة. الآخر كان ينهار. انا متحمس جدا!,36207
36208,مذعور,لقد رأيت أشياء لا أستطيع شرحها. لم ألتزم بالسؤال عن الركض. لكن بعد ذلك كنت أفكر أنه كان شبحًا.,هل فكرت يومًا أنك رأيت شبحًا؟,36208
36209,مذعور,هذا مخيف. لست متأكدًا مما كنت سأفعله لو كنت كذلك. ما الذي فعلته؟,عندما كنت صغيراً وانتقلت إلى منزل جديد رأيت أضواء تتحرك في خزانة ملابسي ذات ليلة عندما ذهبت إلى الفراش. اعتقدت أنه كان أخي يعبث بي لكن لم يكن هناك أحد بالجوار,36209
36210,مذعور,واو هذا مخيف. وربما كنت سأفعل نفس الشيء.,غطيت رأسي بالأغطية وطلبت منهم الرحيل. لم أراهم مجددا. اكتشفت لاحقًا أن زوجًا عجوزًا مات في منزلي.,36210
36211,دمر,انا أسف للغايه. كم كان عمرها؟,جدتي ماتت قبل بضعة أشهر من مرض السرطان.,36211
36212,دمر,نعم من الجميل أن نضالها انتهى وهي في مكان رائع الآن,شكرا لك. كانت تبلغ من العمر 83 عامًا ، عاشت حياة طيبة. كان من الصعب مشاهدة أعز أصدقائك تعاني في أيامها الأخيرة.,36212
36213,عاطفي,هل مازلت ترسم؟ لم أكن موهوبًا أبدًا في الرسم.,كنت أرسم كثيرًا عندما كنت أصغر سنًا وأضع الكثير من المشاعر في عملي.,36213
36214,عاطفي,أوه أراهن! لماذا توقفت عن الرسم؟,لم أعد أرسم ، لذا أعادت الكثير من الذكريات عندما وجدت كراسة رسم قديمة خاصة بي.,36214
36215,مخلص,واو أنا لا أعرف إما أن أقول طريقة للذهاب أو من الأفضل أن لا,عندما كان زوجي خارج المدينة حاول صديق تقبيلي!,36215
36216,مخلص,من الجيد سماع ذلك وإذا اكتشفت زوجتك أنها ستكون فخورة وغاضبة من الصديق,قلت لا وأجبرت الصديق على المغادرة. أنا فقط أحب زوجتي.,36216
36217,المحتوى,رائع! ماذا حدث؟,كان لي أفضل يوم أمس!,36217
36218,المحتوى,أحب أيامًا من هذا القبيل مع الحصول على اثنين سيكون أفضل يوم بالنسبة لي أيضًا!,لا شىء اكثر. لقد قضيت معظم اليوم في القراءة والاسترخاء.,36218
36219,معد,هذا جيد! هل كانت روضة أطفال أم روضة أطفال؟,كان طفلي أول يوم له في المدرسة أمس! لقد كان يومًا رائعًا ولكني حرصت على أن يكون كل ما أحتاجه جاهزًا للذهاب للمساعدة في سير الأمور بسلاسة,36219
36220,معد,هذا جيد! هل بكيت عندما أخذته؟,في مرحلة ما قبل المدرسة ، وضعناه في حضانة مونتيسوري وأحببناه تمامًا لحسن الحظ ، ذهب ابني الأكبر إلى هناك لمدة عامين وسيكون هذا عامه الأخير ، لذا بدءًا من الأسبوع المقبل ، سيذهبان معًا!,36220
36221,معد,هذا صحيح. عندما ذهب أطفالي إلى المدرسة في اليوم الأول ، واصلت الوقوف حتى أخبرني أحد المعلمين أخيرًا أنه يمكنني الذهاب ...,لقد فعلت ذلك ، وكان عليهم إبعاده عني ، هاهاها كانت المرة الأولى التي يبتعد فيها عني ولكن لمدة 3 ساعات فقط 3 أيام في الأسبوع لذلك أعلم أنه سيكون على ما يرام,36221
36222,مخلص,من الجيد أن تدافع عن زواجك بهذه الطريقة. كثير من الناس ليسوا ملتزمين بهذا.,حاول أحد زملائي في العمل أن يغازلني. قلت له لا لأنني سعيد الزواج.,36222
36223,مخلص,أنت شخص رائع إذن.,لا هم ليسوا كذلك. لكني أحب زوجي كثيرًا لدرجة أنني لم أستطع فعل ذلك به أبدًا.,36223
36224,خائف,هل جعلتك تشعر بالخوف؟,شاهدت فيلمًا مخيفًا في ذلك اليوم بينما كنت في المنزل وحدي.,36224
36225,خائف,هذا عار ولكن في بعض الأحيان يكون من الجيد مواجهة مخاوفنا.,نعم لقد جعلني ذلك غير مرتاح للغاية. هم عادة أكثر من اللازم بالنسبة لي.,36225
36226,الثقة,أوه لا! لماذا طويلة؟ هل مشيت؟,استغرق الأمر 26 ساعة للذهاب من كولورادو إلى تينيسي عبر نظام تحديد المواقع في ذلك اليوم.,36226
36227,الثقة,هذا ينتن ولكن أنا متأكد من أنك رأيت الكثير من المناظر الجميلة.,لم تضعني خرائط على طريق جعلني أقود سربًا قديمًا للماشية عبر كانساس دون علمي.,36227
36228,خجلان,ربما سيتفهم ذلك ، لكن فقط في حالة جعله شخصًا جديدًا.,انا اشعر بالسوء جدا. أكلت بقية كعكة الجبن للزوج. أشعر أنني بحاجة للاختباء منه لفترة من الوقت.,36228
36229,خجلان,لا تشعر بالسوء فهذا يحدث لأفضل منا.,أعتقد أنني سأضطر إلى ذلك. انا اشعر بالسوء جدا. :(,36229
36230,الثقة,أوه ، واو. أنا أكره عندما يفعل الناس أشياء من هذا القبيل. يجب أن يكونوا صريحين وصريحين في البداية بدلاً من التسبب في الدراما.,لذلك فقط في اليوم الآخر قررت أن أصدق امرأة أعرفها عن تأجيرها لمنزلها لعائلتي. اعتقدت حقًا أن ذلك سيحدث لكنها لن تتصل بي مرة أخرى وقد مرت أيام.,36230
36231,الثقة,أنا آسف لسقوطها ولكن آمل أن تجد شيئًا أفضل ولن تضطر إلى التعامل معها كمكافأة.,هذا هو واحد من أكبر مضايقات الحيوانات الأليفة. فقط أخبرني ما هي نواياك في الواقع بدلاً من توتري من أجل لا شيء. كان من الممكن أن يكون أكثر من مثالي لعائلتي. لقد صدقتها حقًا.,36231
36232,توقع,نعم ، أنا أكره انتظار المساعدة وجميع الأعمال الورقية. نأمل أن يتم حلها قريبًا حتى تتمكن من الركوب بشكل مريح.,أنا في انتظار صرف مساعداتي المالية. يبدو أن الأمر يستغرق إلى الأبد. أنا حقا بحاجة لاستبدال سيارتي.,36232
36233,توقع,نأمل أن تصمد السيارة. أعتقد أنك تلعبها بذكاء من خلال وجود توقعات واقعية حول موعد وصول المساعدات.,أعتقد أنه سيكون من ثلاثة إلى أربعة أسابيع أخرى. آمل أن تدوم سيارتي كل هذا الوقت لأنها تعاني من مشاكل في الإرسال.,36233
36234,تأثرت,رائع. ما نوع الآلة التي كانوا يعزفون عليها؟,صادفت مؤخرًا عازفًا في الشارع واستمتعت بموسيقاه.,36234
36235,تأثرت,ربما قيثارة؟ من الممتع دائمًا سماع الموسيقى الجديدة التي تعجبك!,كان لديه غيتار صغير. لست متأكدًا مما إذا كان له اسم محدد.,36235
36236,رعاية,هذا رائع! يبدو أنك تهتم حقًا بكل مريض.,أعمل مسعفًا وأحاول الاقتراب من كل مريض كما لو كان جدتي.,36236
36237,رعاية,أراهن! أراهن أن هذه الوظيفة ستؤثر عليك جسديًا وعقليًا.,انا أحاول! قد يكون الأمر صعبًا في بعض الأحيان ولهذا السبب أحاول امتلاك هذه العقلية ...,36237
36238,خائب الامل,في بعض الأحيان تأتي الأشياء. من الصعب السفر خلال الإجازات. خاصة إذا كان لدى صديقك أطفال.,لم يستطع صديقي الحضور لعيد الشكر العام الماضي. شعرت أنا وعائلتي بالخذلان حيال ذلك.,36238
36239,خائب الامل,ربما سيكون هذا العام مختلفا.,هذا صحيح ، وعلى الرغم من أنني أفهم أسبابه ، إلا أنه لم يغير كيف شعرنا بالضياع حيال ذلك. نحن حقا نتطلع إلى زيارتهم.,36239
36240,عاطفي,الكلاب هي حقا الأفضل أليس كذلك؟ إنهم أعظم الأصدقاء الذين يمكن أن نطلبهم.,كان كلبي الأول هو أعظم كلب على الإطلاق. مجرد التفكير فيها يجعلني أبتسم قليلاً.,36240
36241,عاطفي,يبدو رائعًا ويبدو أنه كان رفيقًا وصديقًا رائعًا. :),نعم كان مثل هذا الحيوان المحب. كان صديقا عظيما.,36241
36242,خجلان,ربما كان لديك سبب وجيه للقيام بذلك,نعم ، كنت أشعر بالسوء لأنني انتهيت من الكذب وإلغاء الخطط مع صديق مقرب.,36242
36243,خجلان,أعتقد أنه سيفهم تمامًا ويرى أنه لا توجد مشكلة,أعتقد أنه كان سببًا جيدًا. كان هناك هذا الفيلم الذي أراد مشاهدته لفترة طويلة وانتهى بي الأمر برؤيته مع فتاة لطيفة بدلاً من ذلك.,36243
36244,مذنب,هاها هل أكل شخص آخر البيتزا؟ هل كان هذا شخص ما؟,احتفظ والدي بقطعة بيتزا لتناول طعام الغداء في اليوم التالي. لم يكن سعيدا عندما استيقظ وفحص الثلاجة.,36244
36245,مذنب,هاهاها ربما كان غاضبًا بعض الشيء لكنني متأكد من أنه حصل على ضحك لائق.,استيقظت في منتصف الليل وأكلته. قطعت صورة لقطعة بيتزا وتركتها هناك لول,36245
36246,بالإحراج,أوه لا! هذا مريع! هل كنت بخير,سقطت من دراجتي النارية أمام حشد من الناس.,36246
36247,بالإحراج,أنا سعيد للغاية لأنك كنت بخير!,نعم ، كنت أستدير وانقلبت الدراجة وأنا محظوظ لأنني لم أكن أسير بسرعة.,36247
36248,خجلان,لماذا لم تذهب بعيدا لول,عندما قابلت صديقي لتناول القهوة هذا الصباح ، كنت أعاني من عسر الهضم. خرجت من الغاز ورائحته كريهة.,36248
36249,خجلان,يجب أن تحاول السماح لها بالخروج ببطء.,يا صدقوني كنت سأغادر إذا كان بإمكاني ذلك. انا كنت محرجا كثيرا.,36249
36250,رعاية,أوه هذا فظيع. بماذا أخبرته؟,سألني ابن أخي للتو للحصول على المشورة بشأن صديقته. أخبره أصدقاؤه أنها كانت تخونه.,36250
36251,رعاية,حسنًا ، هذه نصيحة جيدة. أتمنى أن يكون قد نجح معه,أخبرته أنه يجب أن يكون مستعدًا إذا اكتشف الحقيقة وليس هذا ما يريد سماعه. قال إن صديقه قال إنها كانت تقابل رجلاً في السينما. لقد أوصلته إلى المسرح.,36251
36252,دمر,أوه لا. هل كان شيئًا موجودًا في العائلة أم كان شيئًا اشتريته. في كلتا الحالتين أنا آسف لسماع ذلك.,بالأمس عندما كنت أنظف الخزائن ، أسقطت فنجان شاي قديم وتحطم,36252
36253,دمر,أنا آسف لتسخين ذلك. هذا شيء لا يمكن استبداله.,لقد كانت جدتي لذا كنت حزينًا جدًا عليها. شكرا لك.,36253
36254,دمر,هذا حزين جدا أنا آسف. لقد كان أفراد عائلتي يمرون أيضًا ، وهذا ليس سهلاً أبدًا.,لدي أعمام وتوفي كلاهما في غضون 3 أشهر من كل يوم,36254
36255,دمر,تلك المرأة المسكينة. أتمنى أن تكون بخير.,شكرا لك! شعرت بالفزع تجاه جدتي لأنهما كانا ابنيها الوحيدين.,36255
36256,متخوف,حقا! هل استمتعت؟,ذهبت إلى مدينة ملاهي مؤخرًا وركبت هذه الأفعوانية,36256
36257,متخوف,أوه لا! هذا يبدو مخيفا. يمكن بناء بعض الأفعوانيات بشكل جيد للغاية بينما البعض الآخر سطحي للغاية,ليس صحيحا. :( لم يكن يبدو آمنًا جدًا .. لقد كان خشبًا قديمًا متهالكًا بدا وكأنه على وشك الانهيار.,36257
36258,معد,رائع ، هل هناك بلد معين تزوره؟,حصلت على جميع اللقاحات التي احتاجها في رحلة إلى آسيا. إنهم يغطون كل شيء والآن أشعر بأنني مستعد تمامًا للذهاب!,36258
36259,معد,هل كنت متوترة على الإطلاق بشأن اللقاحات؟ الإبر تجعلني أشعر بالغثيان. لقد أغمي علي مرتين أثناء التبرع بالدم وتلقي اللقاحات,سأسافر إلى الهند أولاً ولكن بعد ذلك ستكون جميع البلدان الواقعة في جنوب شرق آسيا. جميعهم يعانون من نفس الأمراض - يبدو أن التهاب الكبد الكزاز وداء الكلب من أكبر الأمراض,36259
36260,المحتوى,لم أسمع به من قبل - ما الأمر؟,شاهدت فيلم Ponyo مع أطفالي الليلة الماضية. لقد كان لطيفًا للغاية وقد أحببناه جميعًا!,36260
36261,المحتوى,جميل جدا! يمكنني أن أتعلق بذلك على المستوى الأساسي.,يتعلق الأمر بطفل يجد سمكة سحرية وعليه أن يحبها ويحميها.,36261
36262,بهيجة,هذا يبدو رائعًا! هل حظيت بزيارة جيدة؟ آمل ألا يكون الأمر محرجًا.,هذا الربيع يجب أن أذهب لزيارة والدي الذي لم أره منذ عشر سنوات!,36262
36263,بهيجة,رائع جدا. توفي والدي قبل بضع سنوات. أفتقد القيام بأشياء معه.,ذهبنا للتخييم وصيد الأسماك وكان لدينا حقًا وقت رائع في اللحاق بالركب. لم نفوت أي لحظة.,36263
36264,بهيجة,شكرا. أتمنى لو قضينا المزيد من الوقت لنقضيه معًا في سنواته الأخيرة.,آه ، أنا آسف جدًا لسماع ذلك.,36264
36265,الثقة,هذا رائع عندما يحدث هذا النوع من الأشياء. هل أنتم معا الآن؟,منذ وقت ليس ببعيد قابلت امرأة وشعرت بالتزامن التام معها فورًا. بدأنا المواعدة وكانت الأمور تسير على ما يرام حقًا.,36265
36266,الثقة,ها يا رجل. حسنًا ، كن شاكراً لما حدث عاجلاً وليس آجلاً,لا. سارت الأمور بشكل لا يصدق لمدة شهر تقريبًا ثم قطعت الأمور فجأة. غير متوقع على الإطلاق.,36266
36267,الثقة,لقد ذهب أخي للتو من خلال نفس الشيء بشكل متجدد. إنه أكثر سعادة بدون هذه الفتاة التي كان يواعدها. كانت كثيرا!,لقد أنهيت علاقة 20 عامًا. بالمقارنة مع هذا كان هذا واحدًا سهلاً.,36267
36268,الثقة,أعتقد أنه فعل ذلك بالفعل. الضحك بصوت مرتفع,آمل أن يجد الشخص المناسب له.,36268
36269,المحتوى,هل فعلت؟ هل كانت جيدة؟,لقد جربت للتو مطعمًا جديدًا يتحدث عنه الجميع؟,36269
36270,المحتوى,هذا جيد. قد أضطر إلى تجربتها.,كان أفضل مما كنت أعتقد أنه سيكون. كانت مفاجأة سارة لي.,36270
36271,المحتوى,هذا إنجاز عظيم! ما الكتاب الذي قررت قراءته؟,بالأمس قمت بتنظيف منزلي بالكامل في الربيع. ثم جلست واستمتعت بقراءة كتاب.,36271
36272,المحتوى,مرتب! أحاول العثور على كتب جيدة جدًا لبدء القراءة.,شكرا! لقد كانت رواية صيفية على الشاطئ لذا كانت سهلة القراءة.,36272
36273,مشمئز,أوه لا! أن ينتن!,كنت في المطار وقطعني أحدهم في طابور. كان الأمر سخيفًا.,36273
36274,مشمئز,هاها! من الجيد أن ترى الصورة الكبيرة في المواقف العصيبة.,بلى! هاها لقد وفروا أنفسهم حوالي 20 ثانية فقط.,36274
36275,الثقة,حسنًا ، كان هذا رائعًا. هل تمشي عادة؟,كنت في طريقي إلى العمل والتقيت بشخص غريب عرض علي توصيلة إلى العمل.,36275
36276,الثقة,هل بقيت على اتصال بالشخص الذي أوصلك؟,لا لا أمشي عادة ولكن سيارتي كانت في المحل في ذلك اليوم.,36276
36277,بالإحراج,كان بإمكاني أخذ إجازة اليوم لكنني ذهبت على أي حال.,ذهبت إلى المتجر منذ حوالي أسبوعين ولم أكن أعرف أن قميصي كان مقلوبًا ومن الخلف حتى أخبرني أمين الصندوق.,36277
36278,بالإحراج,نعم لقد كان هذا,هل كان قرارا صائبا؟,36278
36279,مخلص,أوافق على أن الغش ليس مجزيًا.,الغش في أي شيء ليس مجرد فنجان شاي,36279
36280,مخلص,أنا أتفق مع ذلك مائة بالمائة.,على الإطلاق لا تفعل أي شيء خلال النهار الذي لا يمكنك النوم معه ليلاً.,36280
36281,عاطفي,الوقت يمضي. هل هذا يجعلك تشعر بالحزن؟,ابني يبدأ المدرسة الثانوية هذا العام. يبدو أنه بالأمس فقط كان طفلاً صغيرًا في مرحلة ما قبل المدرسة.,36281
36282,عاطفي,من الجيد التفكير في إنجازات أحبائك.,ليس حزينًا بقدر ما هو نوع من التفكير. أنا فخور جدًا بما أنجزه في المدرسة وكيف تولى مسؤولية هذا الجانب من حياته.,36282
36283,فخور,رائع! هذا مذهل! يجب أن تكون فخورة! ما هو السر الخاصة بك؟,لقد كنت أتبع نظامًا غذائيًا في الشهرين الماضيين وحتى الآن فقدت حوالي 30 رطلاً!,36283
36284,فخور,أنت ملهم جدا! هنيئا لك!!,لقد توقفت عن تناول السكريات المكررة وكنت أركب دراجة تمرين لمدة 45 دقيقة يوميًا وأمشي كل ليلة مع زوجتي.,36284
36285,متضايق,رائع ، هذا متأخر جدًا! هل سألتها لماذا كانت بالخارج لفترة طويلة؟,كنت أعمل على رعاية ابنتي ولم تعد حتى الواحدة صباحًا!,36285
36286,متضايق,حسنًا ، هذا محبط. نأمل في المرة القادمة أن تفكر أكثر في كيفية تأثير أفعالها عليك.,فعلت ولم يكن لديها أي عذر جيد. مجرد كونك متهور.,36286
36287,توقع,حسنًا ، عيد ميلاد سعيد مبكرًا! أتمنى أن تستمتع به عندما يأتي.,عيد ميلادي سيأتي لاحقًا هذا الأسبوع. أنا متحمس جدا!,36287
36288,توقع,كعكة مميزة تبدو رائعة و على الرحب والسعة.,شكرا جزيلا لك! لا أطيق الانتظار للحصول على كعكة خاصة.,36288
36289,توقع,أنا أيضا! هل لديك فريقك المفضل؟,أنا متحمس لموسم كرة القدم على الأبواب.,36289
36290,توقع,نعم هذا فريقي المفضل أيضًا! ياي!,أفعل في دالاس كاوبويز. هل لديك فريقك المفضل؟,36290
36291,خائف,أوه لا! ماذا حدث؟,لدي صديق لن أتركه يقودني إلى أي مكان مرة أخرى.,36291
36292,خائف,أعلم كيف يشعر ذلك وأي شخص لا يعتبر سلامة الآخرين ليس جيدًا من شخص.,كانوا يدخلون ويخرجون من حركة المرور أثناء إرسال الرسائل النصية على هواتفهم المحمولة والعبث بالراديو في نفس الوقت. أردت الخروج من تلك السيارة!,36292
36293,خائف,تحدث في المرة القادمة!,أنا أعرف. إنه لأمر جيد أنهم لم يكن لديهم تلفزيون في السيارة أيضًا. من المحتمل أن أموت.,36293
36294,متخوف,أوه هذا مخيف. لقد كنت هناك. فقط امنحها بعض الوقت لتشعر بالراحة. المنزل هو المكان الذي تريده أن يكون.,لقد قمت للتو بخطوة كبيرة في جميع أنحاء البلاد ولا أعرف ما إذا كان هذا هو الخيار الصحيح.,36294
36295,متخوف,شكرا هذا صحيح جدا. لقد تحركت كثيرًا.,هذه بعض النصائح الرائعة مجموعة العقل مهمة للغاية.,36295
36296,متخوف,نعم! كان أبي في الجيش.,أنا أيضًا شقي عسكري!,36296
36297,متخوف,و انت ايضا!,البحرية هنا لن أقول أنها كانت ممتعة دائمًا ولكنها شاهدت الكثير من الأماكن الرائعة. أتمنى لك يوما عظيما!,36297
36298,عاطفي,أوه لا! ماذا كان؟,وجدت شيئًا مخفيًا في خزانتي جعلني أشعر بالاختناق والحزن.,36298
36299,عاطفي,واو لابد أن ذلك كان صادمًا للغاية. على الأقل يمكنك الاحتفاظ بها لتتذكرها.,كانت رسالة مكتوبة بخط اليد من والدتي المتوفاة. لم أقرأه أو رأيته من قبل.,36299
36300,غاضب,يا إلهي أشعر بالسوء,سُكر صديق ابنتي وهاجم زوجي.,36300
36301,غاضب,واو أتمنى أن يعمل كل شيء قريبًا,كان مروعا. كان علينا الاتصال بالشرطة. كان مجنونا!,36301
36302,خجلان,لما؟ هل تعتقد أنك قد تكون في مشكلة؟,أتمنى لو لم تكتشف عائلتي ذلك بالتأكيد,36302
36303,خجلان,لماذا بحق الجحيم فعلت ذلك؟ آمل ألا يكتشفوا أبدًا ...,نعم كنت أسرق الملابس الداخلية,36303
36304,رعاية,البط لطيف حقًا خاصة الأطفال.,البط الذي يزور فناء ظهري كان لديه أطفال إنها ناعمة جدًا وغامضة.,36304
36305,رعاية,هذا لطيف جدا منكم. الجانب السلبي الوحيد الذي يمكنني التفكير فيه هو أنهم يقومون بالكثير من التعب,نعم إنهم هم. تركت لهم بعض العلف الإضافي لمساعدتهم على إطعام أطفالهم الصغار.,36305
36306,ممتن,هذا يبدو جميلا!,لقد دعاني صديقي لمشاركة عيد الشكر معه ومع أسرته منذ فترة.,36306
36307,ممتن,يا له من وقت رائع لك ولصديقك!,نعم ، كان الأمر رائعًا للغاية وتمكنت من التعرف على طبخهم. كنت أعتز بالمساء.,36307
36308,قلق,هذا رائع ، ما هي الصفقة؟,لقد رأيت صفقة رائعة لسيارة في Craigslist! لم أستطع التفكير في أي شيء حتى أتيحت لي الفرصة لرؤيته!,36308
36309,قلق,واو هذا يبدو وكأنه صفقة جيدة. يجعلك تتساءل لماذا هي رخيصة جدا.,كانت سيارة كرايسلر 200 2014 ولم يكن بها سوى 59000 ميل. أعتقد أنه كان مقابل 4300 دولار.,36309
36310,فرح,مرتب! ما نوع الموسيقى لهذا الحفل؟,في نهاية هذا الأسبوع ، سأذهب إلى حفلة موسيقية لإحدى فرقتي الموسيقية المفضلة!,36310
36311,فرح,مثير للإعجاب! لم أسمع موسيقاهم من قبل!,الصخور الصلبه. إنها فرقة Breaking Benjamin التي أحببتها منذ أن كنت طفلاً وأردت دائمًا رؤيتها على الهواء مباشرة.,36311
36312,عاطفي,هل قمت بزيارة واحدة مؤخرا؟,زيارة مكان قديم أمر رائع,36312
36313,عاطفي,أين ذهبت؟,نعم يعيد الذكريات التي نسيتها,36313
36314,فخور,هذا رائع! أنا فخور جدًا بابنك يجب أن تفخر به أيضًا.,ابني في الجيش وتخرج مؤخرًا في الصف الأول في الفصل من مدرسة التجنيد في Ft. نوكس.,36314
36315,فخور,أستطيع فقط أن أتخيل كيف تشعر. إنه أمر لطيف للغاية عندما يجعلنا أطفالنا فخورين.,نعم أنا. لقد كان مثل هذا الكسول في المدرسة الثانوية لكنه الآن مزدهر.,36315
36316,رعاية,هذا كان لطف منك هل تشعر بتحسن الآن؟,كانت أمي مريضة واستغرقت يومين من العمل لأعتني بها,36316
36317,رعاية,أنا سعيد لسماع ذلك. من الرائع أنك تمكنت من مساعدتها.,نعم هي أفضل بكثير الآن. انا سعيد جدا.,36317
36318,موثوق,هل مررت؟,بالأمس أجريت اختبارًا للترقية في العمل. شعرت بشعور جيد حيال ذلك.,36318
36319,موثوق,لدي شعور أنك فهمته.,لم أحصل على النتائج بعد. درست لأسابيع وعرفت المواد جيدًا لذا كان الأمر سهلاً.,36319
36320,متفائل,أوه لا ، أتمنى أن تكون بخير!,اضطررت إلى إجراء مجموعة من العمليات الجراحية في العام الماضي.,36320
36321,متفائل,هذا جيد! آمل أن تستمر الأشياء في البحث عنك!,نعم أنا بخير الآن. أشعر أن الأمور ستكون جيدة في المستقبل المنظور.,36321
