,Context,Response,Text,ID
25716,متفائل,أوه هذا مذهل! هل هي رواية؟,أقدم اقتراحًا لمخطوطة إلى محرر. آمل أن تنشره!,25716
25717,متفائل,كم من الوقت استغرقت الكتابة؟ أنا معجب دائمًا بقدرة الأشخاص الذين يمكنهم كتابة كتاب.,نعم إنه كذلك! قصة حب خفيفة حول إنقاذ حصان.,25717
25718,بالإحراج,انا اسف. أتمنى ألا تتأذى!,كنت في زيارة لمدرسة ثانوية من أجل وظيفتي مؤخرًا وانزلقت وسقطت في الردهة وكان العديد من الطلاب يشاهدون.,25718
25719,بالإحراج,حسنا. يحدث للجميع!,فقط كبريائي! كان محرجا جدا! كان هناك بالتأكيد بعض الضحك.,25719
25720,غاضب,أعلم أنها ضربة لكنك بشر فقط. الجميع يخطئ احيانا.,لقد ارتكبت خطأ غبيا في العمل. بسبب هذا الخطأ تم فصلي. أنا غاضب من نفسي.,25720
25721,غاضب,أنا آسف. يمكن أن يكون الناس جشعين وغير متعاطفين.,رئيسي لم يفهم ذلك. الخطأ الذي كلفه الكثير من المال.,25721
25722,بهيجة,أنا سعيد جدًا لأنك ، والحمد لله ، يمكنك الحصول على وظيفة جيدة!,أنا عاطل عن العمل لمدة 14 شهرًا. في الأسبوع الماضي حصلت أخيرًا على وظيفة. انا سعيد جدا.,25722
25723,بهيجة,أتخيل أن الأمر كان معقدًا للغاية بالنسبة لك عندما لم يكن لديك عمل حدث لي مرة واحدة وشعرت بضيق شديد.,يمكنني الآن دفع فواتيري. إنه يريح.,25723
25724,فخور,هذا جميل. كم شقيق وشقيقة لديك؟,عائلتي سعيدة للغاية ومحبة تجعلني أشعر بسعادة كبيرة.,25724
25725,فخور,لطيف.,أشعر أنني أستطيع التغلب على محن الحياة إذا كانت بجانبي ، وأشكر الله على ذلك وأريد أن أقدم لهم أفضل ما لدي دائمًا. لدي أخت وشقيق واحد.,25725
25726,توقع,يبدو وكأنه مثال حقيقي للتعلم من الماضي. آسف كان عليك أن تذهب من خلال ذلك. هل أنت أفضل الان؟,في الماضي كنت عاطلاً عن العمل لمدة 14 شهرًا. لذا فأنا الآن أضع الكثير من المال في مدخراتي في حالة حدوث ذلك مرة أخرى.,25726
25727,توقع,يبدو أنك في مكان جيد. تهانينا!,أنا أفضل الآن. لقد دفعت ديوني. أستطيع الآن التفكير في المستقبل.,25727
25728,عاطفي,هذا مضحك للغاية كنت أنظر إلى جدول السباق أمس! أنا أحب السباقات - إذا كنت تتحدث عن سباقات الخيول. والذكريات الجيدة هي الأفضل.,ذهبت إلى مضمار السباق. منذ أن اعتدنا الذهاب إلى هناك مع أجدادي ، فقد أعادنا الكثير من الذكريات.,25728
25729,عاطفي,هل اعتادوا أن يأخذوك؟ يمكن أن تكون مثيرة للغاية.,كانوا سباقات الخيول. كان أجدادي يذهبون مرتين في الأسبوع.,25729
25730,فرح,هذا جيد! هذا حظ رائع!,لقد فزت بتذاكر لعرض أريد حقًا رؤيته! لا استطيع الانتظار للذهاب في غضون أسابيع قليلة.,25730
25731,فرح,هذا رائع. اتمنى لك وقت ممتع!,بلى! كنت متحمسة للغاية لأنني كنت ذاهب لشراء التذاكر! الآن لست مضطرًا لذلك وهي مقاعد أفضل مما كنت سأشتريه.,25731
25732,معد,إذن أنت تؤمن بالتأكيد بالمثل القديم: تفشل في الاستعداد وتستعد للفشل؟,أنا لا أحب أن يتم أخذهم على حين غرة لذا أحضرهم قبل الوقت,25732
25733,معد,هذا يبدو وكأنه فلسفة منطقية للغاية.,أنت بالضبط ستكون دائمًا جاهزًا عندما تكون هناك حاجة,25733
25734,ممتن,هذا لطيف جدا منهم! ماذا جاءوا لك؟,جاري المتجر التالي أحضر لي العشاء مساء أمس.,25734
25735,ممتن,يبدو لذيذ! يا له من صديق جيد.,بعض الأصدقاء الدجاج والفاصوليا الخضراء والبطاطا المهروسة.,25735
25736,المحتوى,هذا يبدو ممتع. هل رأيت أي أسود؟,أخذنا الأطفال إلى Lion Country Safari. كان لديهم الكثير من المرح. كان من الجيد أن أكون معهم وأدعهم يستمتعون.,25736
25737,المحتوى,ماذا ترى بجانب lioins؟,نعم! نحن دائما نراهم هناك!,25737
25738,خائف,أوه! لا بد أنك كنت خائفة من ذلك! هل أصلحته؟,ذات مرة بينما كنت أقود سيارتي إلى منزل الأصدقاء في البلد ، تعطلت سيارتي في وسط اللا مكان,25738
25739,خائف,أنا متأكد من أنه كان مخيف جدا بالنسبة لك. لديك مثل هذا الشخص الشجاع مع الكثير من الشجاعة للقيام بذلك.,اضطررت إلى الانتظار هناك لبضع ساعات مع عدم وجود استقبال للهاتف الخلوي. تمكنت من المشي إلى حيث كان لدي خدمة لاستدعاء شاحنة سحب عندما تلاشت العاصفة,25739
25740,غيور,رائع! هذه سيارة باهظة الثمن! هل ربحوا اليانصيب أو شيء من هذا القبيل؟,اشترى زميلي في العمل للتو سيارة BMW 335 جديدة. هذه هي سيارة أحلامي! أتمنى لو كان سيئا للغاية!,25740
25741,غيور,بلى. يجب أن تكون رحلة سلسة. رجل محظوظ!,أعرف أن زوجته تجني أموالًا جيدة أيضًا. يجب أن يكون من الجيد أن تكون قادرًا على شراء هذا النوع من السيارات.,25741
25742,متضايق,هذا ليس جيدا. ألا يمكنك الامتناع إذا رفضوا إصلاح التسرب؟ سأكون مجنون حقا!,لم يقم المالك بإصلاح صنبور مسرب في شقتي على الرغم من أنني طلبت 4 مرات.,25742
25743,متضايق,هذا صحيح فيما يتعلق بالنفايات. أود رفع دعوى للحصول على تعويض. أعتقد أن القانون في صفك فيما يتعلق بهذه المسألة.,نعم ، قد تكون خطوتي التالية هي الاتصال بمجلس المستأجر. يكلفني خسارة الكثير من المياه ناهيك عن إهدارها.,25743
25744,بهيجة,هذا عظيم. أنا متأكد من أن هذا مصدر قلق كبير على كتفيك.,كان لدي بعض المشاكل المالية. لقد دفعت أخيرًا جميع ديوني. إنه مصدر ارتياح كبير. انا سعيد جدا.,25744
25745,بهيجة,انا مسرور لسماع ذلك. التركيز على المستقبل أكثر إنتاجية من الماضي.,نعم الآن أفكر في المستقبل. هذا جميل.,25745
25746,متفائل,هذا عظيم. لقد لاحظوك لأنك تقوم بعمل جيد,اكتشفت في ذلك اليوم أنني وصلت إلى المرحلة النهائية للحصول على ترقية في العمل. لقد جعلني أشعر بالحماس والرضا عن المستقبل,25746
25747,متفائل,حظا جيدا في ذلك.,أنا متأكد من أن هذا هو الحال. أشعر بإيجابية كبيرة بشأن فرصي,25747
25748,وحيد,من الذي شعر بأنه مهمل؟ أنا محتار؟,شعرت بالتجاهل,25748
25749,وحيد,هذا مؤسف ماذا فعلت في نهاية المطاف؟,أختي لم تتم دعوتها لحضور حفل من قبل أصدقائها لذلك بدأت تشعر بالملل,25749
25750,خائف,ماذا فعلت بها بعد ذلك؟,لقد وجدت نحاسي في فناء منزلي هذا الصباح.,25750
25751,خائف,حسنًا ، هذا أفضل كثيرًا,لقد طردته للتو. إنهم مخيفون بعض الشيء لكنهم ليسوا عدوانيين في العادة.,25751
25752,مشمئز,أوه ، هذا ليس ممتعًا! آمل أن يكون قد تم مسحه عندما أخرجته!,لقد عدت للتو إلى المنزل من العطلة وكان هناك رائحة كريهة في منزلي. تبين أنني نسيت إخراج القمامة قبل مغادرتي,25752
25753,مشمئز,كان يجب أن يزيلها. ذات مرة تركت الخبز لمدة أسبوعين عندما عدت إلى المنزل لقضاء عطلة الشتاء.,عندما أدركت أخيرًا ما كان عليه ، أخرجت القمامة ثم أشعلت كل شمعة لدي وفتحت النوافذ,25753
25754,فخور,ذاك لطيف جدا! يجب أن تكون فخورة. أنا فظيع في لعبة الهولا هوب,دخلت ابنتي في مسابقة هولا هوب مع الكثير من الأطفال. فازت بالجائزة الأولى!,25754
25755,فخور,يتطلب الأمر مهارة أكثر بكثير مما يبدو عليه!,حاولت وخسرت في الجولة الأولى! هي أكثر تنسيقا مني!,25755
25756,قلق,واو تهانينا! هل انت متوتر؟,أنجب يوم الأربعاء .... لا أطيق الانتظار!,25756
25757,قلق,رائع! آمل أن تسير الأمور بسلاسة وأن يعمل كل شيء على ما يرام بالنسبة لك!,نعم ولكن لا استطيع الانتظار! أشعر وكأنني حامل إلى الأبد,25757
25758,مشمئز,هذا غير صحيح! ربما يمكنك الشكوى دون الكشف عن هويتك للمدينة.,يوجد الكثير من الصراصير في المرآب. لقد اشتكينا جميعًا إلى المالك لكنه لم يفعل شيئًا حيال ذلك.,25758
25759,مشمئز,لا. هناك بالتأكيد شيء خاطئ إذا لم يتصلوا بشركة لمكافحة الآفات.,سأحاول ذلك ولكني أفكر في التحرك. لا يمكنني العيش في مثل هذا المكان المقرف بعد الآن.,25759
25760,ممتن,هذا جميل. كم طفل لديك الآن؟,عندما أنجبت طفلي الأول كان الأمر رائعًا. كنت سعيدًا وسعيدًا جدًا لدرجة أنني تلقيت هذه النعمة.,25760
25761,ممتن,تهانينا.,لدي خمسة أطفال!,25761
25762,مندهش,هذا عظيم. أحسنت.,نظرت إلى كعب راتبي عبر الإنترنت ولاحظت أنني حصلت على علاوة اليوم! لم أصدق ذلك. لقد أمضيت 3 أشهر فقط ، لذلك شعرت بالارتياح لأنني لاحظت أخلاقيات العمل وأدائي.,25762
25763,مندهش,لطيف.,شكرا لك! لقد شعرت بشعور رائع أيضًا منذ أن تركت وظيفتي الأخيرة لأنني شعرت بعدم التقدير والإرهاق. لذلك كانت هدية رائعة من التقدير لرؤيتها! لقد صدمت.,25763
25764,بالإحراج,هذا يبدو محبطًا خاصةً إذا كانوا متهورون ويستنزفون أموالك. يبدو نوعًا ما بعنوان.,أخرج مع أحد أصدقائي. هذا الصديق رخيص جدًا لدرجة أنه لا يدفع مقابل أي شيء. حتى أنه أحرجني ذات مرة في حانة.,25764
25765,بالإحراج,يا واو لابد أن هذا أمر محرج للتعامل معه. يبدو أنهم يمرون بوضع مالي ولكن يجب على الأقل التحدث معك حول هذا الموضوع لأنكما صديقان.,سأل الساقي إذا كان بإمكانه إحضار مشروباته من المنزل. انا كنت محرجا كثيرا.,25765
25766,معد,هذا جيد! أتمنى أن يكون لديك الكثير من المرح ولا يلدغ البعوض كثيرًا,أنا ذاهب في رحلة تخييم نهاية الأسبوع المقبل! لدي حقائبي ومستلزماتي كلها معبأة وجاهزة للذهاب. أعتقد أنني جاهز ومستعد لأي شيء!,25766
25767,معد,لا تنسى أعشاب من الفصيلة الخبازية!,لقد قمت بتعبئة كل ما أحتاجه لكل حالة بما في ذلك رذاذ الحشرات!,25767
25768,خجلان,رائع. كان ذلك لا مبرر له. أنا آسف لسماع ذلك. يبدو أنها ليست شخصًا تريد مواعدته على أي حال,كنت في حفلة وسألت فتاة عن موعد. لقد رفضتني وأخبرت كل شخص في الحفلة تقريبًا.,25768
25769,خجلان,لا تجعله يحبطك. هناك الكثير من الناس الحمقى.,نعم. شعرت بالسوء لدرجة أنني تركت الحفلة.,25769
25770,غاضب,هذا فظيع. كم كلفك إصلاحه؟,كنت في محل البقالة في ذلك اليوم. عندما نزلت لاحظت أن أحدهم تسبب في انبعاج سيارتي بعربة!,25770
25771,غاضب,أنا أفهم. هل يوجد في محل البقالة كاميرا خارجية؟,لم أكتشف بعد. يجعلني أرغب في تتبع الشخص وإعطائه جزءًا من ذهني!,25771
25772,دمر,أوه لا! يمكن أن يكون مزعجًا خاصة في الصباح الباكر في العمل بدون قهوة. أتمنى أن تبقى بعيدا!,لقد استيقظت بالفعل وأنا أريد بعض القهوة ... تبين أن آلة القهوة الخاصة بي لا تعمل. يا له من صباح,25772
25773,دمر,تبدو متجمدة. آمل أن يكون الشخص التالي أكثر موثوقية.,سأذهب لشراء آخر في أسرع وقت ممكن!,25773
25774,مذعور,هذا ليس جيدا! أفترض أنهم استعادوها من أجلك؟,كانت هناك عاصفة رعدية شديدة الليلة الماضية مما أدى إلى انقطاع التيار الكهربائي,25774
25775,مذعور,أنا أراهن إنها كانت! هذا سريع جدًا بالنسبة لهم لاستعادة الطاقة في الواقع. في مدينتي سيستغرق يومًا كاملاً.,استغرق الأمر ساعتين .. وكان الرعد والبرق مخيفين!,25775
25776,توقع,أكون أنت غير قادر على الانتظار! إن رؤية الحيوانات الغريبة أمر مثير للغاية!,سأذهب إلى حديقة الحيوانات بعد ظهر اليوم.,25776
25777,توقع,سيكون هذا ممتعا! أراهن أنك مليء بالبهجة الآن!,لم أذهب إلى حديقة الحيوانات منذ أكثر من عقد أيضًا!,25777
25778,توقع,انا متحمس لك! استمتع بيومك!,أنا أتطلع إليها.,25778
25779,خائف,هذا مخيف جدا! هل قبضوا عليه؟,عندما كنت أعمل في أحد البنوك ، جاء رجل ومعه مسدس ليسرقنا,25779
25780,خائف,يسعدني أن أسمع أن حارس الأمن يبدو شجاعًا. لا يزال يجب أن يكون مرهقًا للغاية!,لحسن الحظ ، كان حارس الأمن في الخلف وتمكن من الإمساك به قبل حدوث أي شيء سيء للغاية,25780
25781,غاضب,هذا يبدو فظيعا! هل قاموا بإصلاح الأمر؟,لقد أنفقنا الكثير من المال على البيتزا. كان الأمر كله خاطئًا. لقد كانوا وقحين للغاية معنا عندما اتصلنا بهم.,25781
25782,غاضب,لا أعتقد أنني سأطلب من هذا المكان مرة أخرى!,لا أعتقد أنه خرج بشكل صحيح. لقد أخطأوا حقًا.,25782
25783,خائف,عذرًا ، كنت سأفزع. كيف تتعاملون مع ذلك؟,رأيت فأرًا في مطبخي هذا الصباح .... حيوان صغير مخيف,25783
25784,خائف,هاها كنت سأركض أيضا!,هربت! أمسكها زوجي ووضعها في الخارج,25784
25785,عاطفي,هذا لطيف جدًا ... ما يقرب من عقد من الزمان!,احتفلنا أنا وزوجي للتو بعيد زواجنا التاسع.,25785
25786,عاطفي,سعيد جدا من اجلك! إلى أكثر بكثير!,أنا أعرف! لقد مررنا بالكثير من التغييرات أثناء نقل طفل وما إلى ذلك ، لكننا ما زلنا نحب بعضنا البعض كثيرًا :-),25786
25787,متفائل,أول موعد رائع! أتمنى أن تسير الأمور على ما يرام بالنسبة لك.,سألتقي بفتاة في موعد غرامي في حديقة الحيوان بعد ظهر اليوم.,25787
25788,متفائل,ما هو المعرض المفضل لديك في حديقة الحيوان؟,أنا متفائل. اعتقد انها سوف تسير على ما يرام.,25788
25789,رعاية,يا بلادي. أراهن أنك كنت حطامًا عصبيًا. كيف وجدت قطتك؟,لقد مررت ببعض الموقف مع قطتي مؤخرًا فقد فقد لمدة يومين!,25789
25790,رعاية,أنا سعيد لعودته إلى المنزل وبأمانة مرة أخرى. يجب أن تشعر بالارتياح.,انتهى بنا الأمر إلى العثور عليه في سقيفة قريبة. دخل وحبس. سمعناه يبكي! لحسن الحظ تمكنا من إحضاره وإطعامه بسرعة,25790
25791,خائب الامل,ذلك فظيع! خاصة في منتصف الصيف!,جاء رجل الهواء والتدفئة الخاص بي لإجراء فحص روتيني للأنظمة. أخبرني أنني بحاجة إلى وحدة تكييف هواء جديدة بالكامل. لم أكن سعيدا جدا,25791
25792,خائب الامل,هل كنت قادرًا على تحمله؟,أنا أعرف. أسوأ جزء هو التكلفة غير المتوقعة لكل ذلك.,25792
25793,مندهش,هذا مذهل,تلقيت مكالمة هذا الصباح تخبرني أنني فزت ببندقية جديدة في السحب الذي دخلته.,25793
25794,مندهش,أتمنى أن أفوز مثلك لم أفز بأي شيء من قبل,لقد دخلت إلى مجموعة من هؤلاء. فازت أخيرا واحدة.,25794
25795,الآن,عليك أن تعطي مكانك لشخص آخر؟ ماذا تقصد بالضبط؟,أنا لا أتحدث عن أنني يجب أن أعطي مكاني لشخص آخر,25795
25796,الآن,هذا أمر مؤسف ولكن الطوارئ هي حالة طارئة.,يمكن لشخصين فقط أن يتناسبان مع البقعة المتبقية في السيارة وكانت هناك هذه المرأة التي قالت إنها بحاجة للذهاب إلى المستشفى في أسرع وقت ممكن وبما أنه لم يكن هناك سيارات أجرة كان علي أن أسمح لها,25796
25797,متفائل,هذا عظيم! هل أنت متوتر بشأن ما إذا كنت ستلتحق بمدرسة الطب أم لا؟,لقد تقدمت مؤخرًا إلى كلية الطب. أريد حقًا أن أصبح جراحًا,25797
25798,متفائل,من الجيد أن تعرف! سأكون متحمس للغاية لو كنت مكانك!,أحاول أن أكون متفائلاً حيال ذلك. قال أساتذتي جميعًا إنه لا ينبغي أن أواجه أي مشاكل في الدخول,25798
25799,غاضب,هذا محبط! لدينا أعمدة خدش للقطط في كل مكان لمحاولة تجنب ذلك ولكن لا يزال يتعين علينا وضع الشريط اللاصق على الأريكة لمنع الخدش,قطتي خدشت الأريكة الجلدية الجديدة تمامًا أثناء عملي! أنا غاضب منه الآن يمكنني الصراخ!,25799
25800,غاضب,تدخل القطط دائمًا في أشياء لا ينبغي لها أن تفعلها لكني ما زلت أحبها,لديّ خدش قطة أيضًا ، لكنه أحب رائحة الجلد حقًا. كان يجب أن أعرف أنه سيفعل ذلك.,25800
25801,عاطفي,ماذا فعلت هناك؟,ذهبت إلى القديس أوغسطين عندما كنت طفلاً. عندما عدنا مرة أخرى ، استمتعت بها حقًا خاصة لأنني ظللت أتذكر ما كان عليه عندما كنت طفلاً.,25801
25802,عاطفي,هذا يبدو وكأنه الكثير من المرح! لم اذهب إلى هناك ابدا,ذهبنا إلى القلعة والعديد من المتاحف. إنه مكان رائع!,25802
25803,المحتوى,رائع أنا أحب الإفطار! ماذا لديك؟,تناولت وجبة فطور كبيرة لطيفة ... أشعر أنني بحالة جيدة!,25803
25804,المحتوى,آه يا ​​له من فطور كلاسيكي! لا يمكنك أن تخطئ حقًا في ذلك.,البان كيك والبيض والخبز المحمص ... المفضل لدي,25804
25805,فخور,يجب أن تكون فخورة. هل فاز فريقها بالمباراة؟,لعبت ابنتي للتو أول مباراة لها في كرة القدم وقدمت أداءً جيدًا. لقد كانت رائعة!,25805
25806,فخور,بديع. هل هي تتطلع إلى لعبتها القادمة؟,لقد كنت حقًا ونعم لقد فازوا 3-1!,25806
25807,غاضب,هذا هو الأسوأ! هل كان لديك مكان تريد أن تكون فيه؟,استيقظت هذا الصباح وكان إطار شاحنتي مثقوبًا.,25807
25808,غاضب,أن ينتن! أتمنى ألا تغضب بسبب ذلك. الإطارات المسطحة تحدث لأفضل منا!,لا شيء مهم جدا ... كنت سأذهب لتناول الإفطار. أعتقد أنني لا أفعل ذلك الآن.,25808
25809,فرح,هذا رائع! من الجيد دائمًا اللحاق بصديق قديم.,طار صديقي إلى المدينة هذا الأسبوع وأراه مرة أخرى بعد 4 سنوات!,25809
25810,فرح,نأمل أنه لم يتغير كثيرًا وما زلت لديكم اهتمامات مماثلة!,نعم! كنت أرغب في رؤيته حتى يعمل هذا بشكل مثالي.,25810
25811,متفائل,هذا يبدو رائعا! أنا متأكد من أنك,أخطط لشراء منزل في غضون عامين. نحن نعيش الآن في شقة صغيرة ولكنني أريد حقًا منزلًا رائعًا به فناء خلفي كبير!,25811
25812,متفائل,أنا متأكد من أنك ستصل إلى هناك قصدت أن أقول. لا تتسرع أو تستقر وأنا متأكد من أنك ستجد شيئًا مثاليًا. اشترينا منزلنا الأول يوم الجمعة!,اشكرك! لقد كنت أعمل بجد خلال السنوات الثلاث الماضية ، لذا آمل أن نجد المنزل المناسب,25812
25813,تأثرت,رائعة! عن ماذا كان ذلك؟,قدم مسرح المجتمع المحلي مسرحية. لقد قاموا بعمل رائع!,25813
25814,تأثرت,أوه ، كم هو رائع! هل ذهبت بمفردك أم مع عائلتك؟,رأيت حورية البحر الصغيرة. كانت حلوة جدا.,25814
25815,خائب الامل,أوه لا! أنا آسف لسماع هذا.,كنت سأقوم بإعداد وجبة الإفطار وأسقطت علبة البيض عن طريق الصدفة ... كل البيض تكسر.,25815
25816,خائب الامل,يا للهول. حسنًا ، في المرة القادمة التي تكون فيها في المتجر ، تحصل على كرتونين!,كان علي أن أوافق على لحم الخنزير المقدد والخبز المحمص فقط.,25816
25817,معد,من الجيد دائمًا أن تكون مستعدًا. أنا أعيش في منطقة تتعرض للأعاصير أيضًا. لدي حتى مولد.,نحن نعيش في منطقة تتعرض للأعاصير. عندما كان أحدهم قادمًا ، حصلنا على بطاريات للمصابيح الكهربائية وكل ما تحتاجه.,25817
25818,معد,آخر إعصار كنت بدون كهرباء لمدة شهر كامل. كان ذلك بائسا.,هذا عظيم. لقد فقدنا الطاقة لمدة أسبوع خلال واحد وكان الأمر مروعًا!,25818
25819,بالإحراج,أوه لا! لقد حدث هذا أيضا! كان محرجا جدا!,خرجت وأدركت أن ثوبي مشدود من الخلف. يمكن للجميع رؤية الكثير!,25819
25820,بالإحراج,نعم! هل لاحظت بعد وقت قصير؟,أنت فقط تريد الاختباء أليس كذلك؟,25820
25821,وحيد,أوه ، أنا آسف لأنك مررت بهذه التجربة. عندما كنت أسافر عبر البلاد اعتدت على FaceTime أو الأصدقاء والعائلة عبر Skype. هل سيعمل هذا معك؟,كنت خارج المدينة في رحلة عمل وشعرت بالعزلة الشديدة. لم أكن أعرف أحداً ولم يكن لدي أحد لأتسكع معه.,25821
25822,وحيد,هذا حقيقي جدأ. شيء آخر فعلته هو العثور على Trader Joe أو نوع من المتجر وتخزين الطعام اللائق. الأكل بمفردك ليس ممتعًا ولكنك على الأقل آمن وتتغذى!,يمكنني فعل ذلك لكني لا أحب الخروج لتناول الطعام بمفردي. سكايب لا يساعد في ذلك.,25822
25823,خائف,سأكون خائفا جدا للغوص في السماء! ما مدى توترك قبل القفز؟,لقد تغلبت أخيرًا على خوفي من المرتفعات! لكن قبل ذلك لم أشعر بالخوف في حياتي. ذهبت للغطس في السماء لذلك اضطررت للقفز من طائرة!,25823
25824,خائف,أنا سعيد لأنك لم تفوت! لا أعرف ما إذا كنت سأتمكن من الاستمرار في ذلك.,كنت خائفة جدا! كدت أغمي علي مرتين وكنت شاحبًا جدًا وصلبًا! بالنظر إلى الوراء كان الأمر مضحكًا نوعًا ما. لكني سعيد لأنني تغلبت على الخوف.,25824
25825,تأثرت,مبروك على ذلك. ما هي خططها الآن؟,أختي تخرجت للتو مع ماجستير إدارة الأعمال.,25825
25826,تأثرت,آمل أن تجد واحدًا كما يبدو الآن الاقتصاد تنافسي حقًا,للحصول على وظيفة والذهاب إلى العمل كشخص عادي.,25826
25827,عاطفي,ذلك محزن جدا. هل تخطط للذهاب إلى سوريا لمساعدتهم؟,رأيت منشورًا على فيسبوك يصور أطفالًا سوريين معاناة شاركه صديقي على فيسبوك. أشعر بالحزن الشديد على هؤلاء الأطفال الأبرياء,25827
25828,عاطفي,يمكن أن تنتهي اليوم إذا توصل الجميع إلى اتفاق.,أنا لا أخطط على الإطلاق وليس لدي الموارد المالية للقيام بذلك. لكنني آمل أن تنتهي الحرب قريبًا وأن يجلب السلام لهم بعض الراحة,25828
25829,موثوق,يجب أن تكون قد أعدت نفسك لهذا! ستقوم بعمل ممتاز!,أنا جاهز جدًا لعرضي التقديمي في العمل غدًا. أنا متأكد من أنني سأقوم بعمل رائع!,25829
25830,موثوق,تحضير رائع حقًا!,نعم ، لقد أمضيت الأسبوع كله في ذلك,25830
25831,مندهش,يجب أن يكون ذلك مخيفًا! كيف تشعر؟,خرجت هذا الصباح لإحضار ورقتي وكان كوغار في فناء منزلي الأمامي. أنا أرتق قرب أسقط فنجان قهوتي!,25831
25832,مندهش,لا أريد أن أكون أيًا من هذا يبدو مرعبًا!,أنا بخير الآن ولكني لا أحب أن أذهل في الصباح الباكر.,25832
25833,بهيجة,هذا عظيم. هل كانت تذكرة خدش؟,فزت مؤخرًا ببعض المال في اليانصيب بما يكفي لأدفع لنفسي إجازة!,25833
25834,بهيجة,أراهن. أنا متأكد من أن تلك كانت مفاجأة كبيرة. استمتع بإجازتك!,ليس فقط سحب اليانصيب الوطني العادي. كنت سعيدا جدا,25834
25835,حانق,كم هو مزعج! هل طرحته للإدارة,لدي زميل في العمل يأتي إلى العمل في وقت متأخر كل يوم ويأخذ الكثير من فترات الراحة,25835
25836,حانق,أستطيع أن أقول الإحباط في لهجتك. سأذهب فوق مشرفك لأنه لم يتم فعل أي شيء. وإلا ستبقى محبطًا وغاضبًا.,لقد أخبرت مشرفي مرات لا تحصى وفشلت في معالجة المشكلة,25836
25837,حانق,رائع! أنا لا أعرف ماذا يمكنك أن تفعل. لديك طريق مسدود الآن. كم هذا مستفز!,لن يساعد ذلك في أي شيء لأن الإدارة غير مبالية للغاية بشأن الإجراءات التقديرية في وظيفتي,25837
25838,حانق,أنا أعرف كيف تشعر. سأكون غاضبا.,أحتاج إلى وظيفتي حتى لا أستطيع تركها,25838
25839,مذعور,هل انت متوتر؟,أنا ذاهب إلى قطار الملاهي غدًا ولم أركب واحدة منذ العصور!,25839
25840,مذعور,انا افعل ذلك ايضا! أنا دائما قلق من أن أتقيأ!,جدا. يحتوي هذا على وجه الخصوص على بضع حلقات وأنا أكره أن أكون مقلوبًا,25840
25841,حانق,أكره عندما لا يراقب الآباء أطفالهم خاصة عندما يسيئون التصرف! ما الذي فعلته؟,كان الصبي عدوانيًا مع ابني في المنزل المرتد ، وكان حجمه ضعفيًا! لم يكن والده يشرف!,25841
25842,حانق,على الأقل فعلت الشيء الصحيح ولم تصرخ في وجه الطفل بنفسك.,لقد وجدت شخص ما لأخبره. يبدو أن الأطفال لديهم مشاكل ولكن كان يجب مشاهدته بعد ذلك!,25842
25843,متفائل,أتمنى لك حظا سعيدا!,لقد تقدمت للتو بطلب للحصول على تمويل لشراء سيارة جديدة. رصيدي غير راسخ ولكني أدعو الله أن أحصل على الموافقة!,25843
25844,متفائل,هناك العديد من أنواع القروض ، لذا نأمل أن تحصل على واحدة! سوف يساعدك أيضًا على بناء رصيدك.,شكر! أنا حقا بحاجة إلى السيارة لأذهب إلى العمل!,25844
25845,متفائل,أراهن أن لديك قلق لمعرفة ما يحدث,قدمت عرضا لوكيل. كنت أتمنى أن تعجبها وتوافق على تمثيلني.,25845
25846,متفائل,رائع! أراهن أنك كنت سعيدًا جدًا لها. أستطيع أن أقول من خلال الفرح في كلماتك,كان هذا في الماضي. لقد احبته!,25846
25847,مندهش,من يقول أشياء غير حقيقية؟,يقولون أشياء غير واقعية في بعض الأحيان,25847
25848,مندهش,نعم يحدث هذا لكنني لا أفهم حقًا سياق تعليقك ...,بعض الناس يقولون أشياء غير حقيقية,25848
25849,المحتوى,الاسترخاء ضروري للغاية,لقد تناولت الإفطار للتو وقمت بجميع الأعمال المنزلية. الآن يمكنني الاسترخاء لبقية اليوم.,25849
25850,المحتوى,نعم انها تستحقه بشكل جيد wrlcomed جدا,بالتاكيد هو. أعتقد أنها تستحقها عن جدارة.,25850
25851,مذعور,نعم ، إنه أمر محطم للأعصاب. أشعر بالقلق كذلك لمعرفة كيف اتضح.,بالنظر إلى ازدياد عدد الخلافات بين حزبين رئيسيين في بلادنا ، أخشى من خطابنا السياسي المستقبلي,25851
25852,مذعور,نعم ، يجعلني أشعر بالتوتر لمعرفة ماذا وكيف سيتحول الأمر. نأمل أن يصبح كل شيء جيدًا للأفضل.,إنه حقًا. لم يكن مثل هذا من قبل. أرى فقط وأسمع الشتائم تتطاير في كل عنوان آخر,25852
25853,معد,لابد أن ذلك استغرق بعض الاستعدادات! ماهو شعورك بعدئذ؟,ركضت أول سباق 50 ميلاً قبل شهرين.,25853
25854,معد,لن أكون قادرًا على التحرك في اليوم التالي! أتمنى أن تكافئ نفسك بعد كل هذا العمل الشاق!,لقد استغرق الأمر بالتأكيد أشهرًا من التحضير. لم أشعر أبدًا بألم شديد في حياتي عندما استيقظت في اليوم التالي ، لكن الأمر يستحق بالتأكيد أن أرى كل العمل الشاق يؤتي ثماره.,25854
